"借据流水号","客户编号","客户名称","业务品种","是否表外","起始日期","到期日期","年利率","放款金额","借据余额","附加担保方式","业务品种大类","逾期天数","五级分类","经办人","业务品种细分","核心企业名称","组织机构证注册地","营业执照证注册地","统一社会信息证注册地","注册地址","利率调整周期","下一结息日","所属部门HR","终结日期","还款金额","ECIF客户号"
"2026011900000039","2021111100000138","上海升延电子技术有限公司","反向保理","表内",2026-01-19,2027-01-19,5,1926616.34,1926616.34,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",2027-01-19,"公司业务三部",,0E-20,"310012352244"
"2026012700000053","2021111900000854","扬州腾飞电缆电器材料有限公司","反向保理","表内",2026-01-27,2027-01-27,5,2928345.68,2928345.68,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","",2027-01-27,"公司业务三部",,0E-20,"320007968853"
"2025051900000024","2023022300000008","无锡合山化工科技有限公司","反向保理","表内",2025-05-19,2026-05-19,5,853050.52,853050.52,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市滨湖区","江苏省无锡市滨湖区","江苏省无锡市滨湖区","江苏省无锡市滨湖区","",2026-05-19,"公司业务三部",,0E-20,"320015353567"
"2025071100000034","2021032500000686","无锡市苏轩电缆有限公司","反向保理","表内",2025-07-11,2026-07-11,5,584720.24,584720.24,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-07-11,"公司业务三部",,0E-20,"320007803166"
"2026013000000035","2021051800000609","上海泽图供应链管理有限公司","普通流动资金贷款","表内",2026-01-30,2026-04-30,6.1,1280522.8,1214732.8,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-04-30,"公司业务三部",,65790.000000000000,"310009168732"
"PJ20251222000015","2021052000000605","上海其尼国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"供应链金融部",,0E-20,"310008883542"
"2023122800000032","2023122000000004","上海凯浦璨半导体科技合伙企业（有限合伙）","并购项目贷款","表内",2023-12-28,2028-12-28,5,14123100,9259470,"质押","一般贷款",0,"1-正常","沈菡","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2024-03-21,"公司业务二部",,4863630.000000000000,"310016085542"
"PJ20251211000013","2024011800000001","上海儒绅实业有限公司","银行承兑汇票","表外",2025-12-11,2026-06-11,100,100000000,100000000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310018519349"
"PJ20251223000027","2024011800000001","上海儒绅实业有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,35000000,35000000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310018519349"
"PJ20251230000006","2024041600000052","上海有维国际贸易有限公司","银行承兑汇票","表外",2025-12-30,2026-06-30,100,75000000,75000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017594062"
"PJ20251226000008","2024041600000052","上海有维国际贸易有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017594062"
"PJ20251224000015","2024070500000065","上海久住集装箱贸易有限公司","银行承兑汇票","表外",2025-12-24,2026-06-24,100,30000000,30000000,"","票据",0,"1-正常","尹筱玲（客户经理）","","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",,"公司业务三部",,0E-20,"310019823712"
"PJ20251210000020","2024070500000065","上海久住集装箱贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,20000000,20000000,"","票据",0,"1-正常","尹筱玲（客户经理）","","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",,"公司业务三部",,0E-20,"310019823712"
"2026020600000042","2024082900000179","张家港宾科斯再生资源有限公司","反向保理","表内",2026-02-06,2027-02-04,3.95,10000000,10000000,"","贸易融资",0,"1-正常","周鑫（客户经理）","线上供应链-瑞e保","上海中振交通装备有限公司","江苏省苏州市张家港市","江苏省苏州市张家港市","江苏省苏州市张家港市","江苏省苏州市张家港市","",2027-02-04,"公司业务一部",,0E-20,"320020404768"
"PJ20251226000001","2024123100000011","上海金川有色金属有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,50000000,50000000,"","票据",0,"1-正常","沈旭","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310019758118"
"2025040300000013","2025031900000003","龙擎微（上海）智能科技有限公司","普通流动资金贷款","表内",2025-04-03,2026-04-03,4.25,3000000,3000000,"","一般贷款",0,"1-正常","金超","瑞诚贷-企业流动资金贷款-自主","","上海市闵行区","上海市闵行区","上海市闵行区","上海市闵行区","",2025-06-21,"公司业务四部",,0E-20,"310022085106"
"PJ20231127000574","2023090600000006","上海丽沧国际贸易有限公司","银行承兑汇票","表外",2023-11-27,2024-05-27,100,100000,100000,"","票据",0,"1-正常","张子龙","","","上海市崇明区","上海市崇明区","上海市崇明区","上海市崇明区","",,"供应链金融部",2024-05-27,0E-20,"310016785628"
"PJ20231213000392","2023120500000002","上海和峻国际贸易有限公司","银行承兑汇票","表外",2023-12-13,2024-06-13,100,200000,200000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",2024-06-13,0E-20,"310017665077"
"PJ20251212000004","2024031100000020","上海信帽铭贸易有限公司","银行承兑汇票","表外",2025-12-12,2026-06-12,100,50000000,50000000,"","票据",0,"1-正常","徐淑颖","","","上海市松江区","上海市松江区","上海市松江区","上海市松江区","",,"公司业务四部",,0E-20,"310019456162"
"2025062000000028","2025061900000001","北京名扬千里酒店管理有限公司","普通流动资金贷款","表内",2025-06-20,2028-06-20,6.5,6000000,6000000,"保证,质押","一般贷款",0,"1-正常","佟晨曦（客户经理）","瑞e惠-洲际","六洲酒店管理（上海）有限公司","北京市朝阳区","北京市朝阳区","北京市朝阳区","北京市朝阳区","",2025-06-21,"供应链金融部",,0E-20,"320022698662"
"2025112500000039","2025062600000001","陕西旺泰供应链有限公司","反向保理","表内",2025-11-25,2026-11-19,6,111999.18,111999.18,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-19,"供应链金融部",,0E-20,"320022601222"
"2025080600000025","2024061100000019","江苏新福昌建材有限公司","反向保理","表内",2025-08-06,2026-08-06,5.6,2236941.2,2236941.2,"","贸易融资",0,"1-正常","周翔","线上供应链-瑞e保","江苏中大杆塔科技发展有限公司","江苏省南京市玄武区","江苏省南京市玄武区","江苏省南京市玄武区","江苏省南京市玄武区","",2026-08-06,"供应链金融部",,0E-20,"320019836627"
"2024092400000028","2024082000000177","无锡市裕旺酒店管理有限公司","普通流动资金贷款","表内",2024-09-24,2027-09-24,8,7000000,4603228.45,"质押","一般贷款",0,"1-正常","周翔","瑞e惠-亚朵","上海亚朵商业管理（集团）有限公司","江苏省无锡市滨湖区","江苏省无锡市滨湖区","江苏省无锡市滨湖区","江苏省无锡市滨湖区","",2024-10-09,"供应链金融部",,2396771.550000000000,"320020423313"
"PJ20251211000008","2024101500000157","上海竞歆实业有限公司","银行承兑汇票","表外",2025-12-11,2026-06-11,100,15000000,15000000,"","票据",0,"1-正常","沈旭","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310019869862"
"2026012000000040","2020092300000120","上海贤和商贸发展有限公司","反向保理","表内",2026-01-20,2027-01-14,6,157411.61,157411.61,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","上海市奉贤区","上海市奉贤区","上海市奉贤区","上海市奉贤区","",2027-01-14,"供应链金融部",,0E-20,"310006301537"
"PJ20251222000011","2021052000000605","上海其尼国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"供应链金融部",,0E-20,"310008883542"
"2025112600000049","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2025-11-26,2026-03-26,6.1,108708.62,69160.8,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-26,"公司业务三部",,39547.820000000000,"310009309813"
"PJ20250925000019","2025011000000007","上海沧濯贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,30000000,30000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310021388554"
"2025071000000036","2025011000000023","宜兴市嘉泰盛塑业有限公司","反向保理","表内",2025-07-10,2026-07-10,5,385102.2,385102.2,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-07-10,"公司业务三部",,0E-20,"320022511808"
"2025071000000035","2025011500000011","江苏双杰化工有限公司","反向保理","表内",2025-07-10,2026-07-10,5,2048240,2048240,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省常州市新北区","江苏省常州市新北区","江苏省常州市新北区","江苏省常州市新北区","",2026-07-10,"公司业务三部",,0E-20,"320021859988"
"2025120400000040","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-12-04,2026-11-27,6,115158.32,115158.32,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-27,"供应链金融部",,0E-20,"320022379963"
"2025112500000045","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-11-25,2026-11-20,6,112016.14,112016.14,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-20,"供应链金融部",,0E-20,"320022379963"
"PJ20251212000005","2025042100000011","上海淌匠贸易有限公司","银行承兑汇票","表外",2025-12-12,2026-06-12,100,10000000,10000000,"","票据",0,"1-正常","沈菡","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310022372661"
"PJ20251215000001","2023032100000002","上海星励贸易有限公司","银行承兑汇票","表外",2025-12-15,2026-06-15,100,100000000,100000000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310014623981"
"2025071000000032","2023062600000005","湖北精益高精铜板带有限公司","反向保理","表内",2025-07-10,2026-07-10,5,2077117.08,2077117.08,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","湖北省十堰市张湾区","湖北省十堰市张湾区","湖北省十堰市张湾区","湖北省十堰市张湾区","",2026-07-10,"公司业务三部",,0E-20,"320016092487"
"2025012400000001","2023112300000008","无锡红豆居家服饰有限公司","普通流动资金贷款","表内",2025-01-24,2027-01-24,6.5,1500000,1500000,"","一般贷款",0,"2-关注","朱强","一般贷款","","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","",2025-03-21,"公司业务三部",,0E-20,"320017850902"
"2026022600000045","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-02-26,2026-06-26,6.1,69810.93,69810.93,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-26,"公司业务三部",,0E-20,"310009309813"
"2026011900000044","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-01-19,2026-05-19,6.1,243875.33,191751.29,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-19,"公司业务三部",,52124.040000000000,"310009309813"
"2026011200000041","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-01-12,2026-05-12,6.1,634288.19,420401.17,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-12,"公司业务三部",,213887.020000000000,"310012173747"
"2025012200000007","2023112300000008","无锡红豆居家服饰有限公司","普通流动资金贷款","表内",2025-01-22,2027-01-22,6.5,4250000,4250000,"","一般贷款",0,"2-关注","朱强","一般贷款","","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","",2025-03-21,"公司业务三部",,0E-20,"320017850902"
"PJ20251225000010","2025122300000004","上海高谦贸易有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,30000000,30000000,"","票据",0,"1-正常","朱晓琪（团队负责人）","","","上海市普陀区","上海市普陀区","上海市普陀区","上海市普陀区","",,"公司业务三部",,0E-20,"310023854767"
"PJ20251229000003","2025122400000008","上海环盛柏新材料有限公司","银行承兑汇票","表外",2025-12-29,2026-06-29,100,5000000,5000000,"","票据",0,"1-正常","吴一彬","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310023860518"
"PJ20251222000010","2023032100000002","上海星励贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,100000000,100000000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310014623981"
"2025012200000002","2023112300000008","无锡红豆居家服饰有限公司","普通流动资金贷款","表内",2025-01-22,2027-01-22,6.5,5000000,5000000,"","一般贷款",0,"2-关注","朱强","一般贷款","","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","",2025-03-21,"公司业务三部",,0E-20,"320017850902"
"2025011500000010","2023112300000008","无锡红豆居家服饰有限公司","普通流动资金贷款","表内",2025-01-15,2027-01-15,6.5,7000000,7000000,"","一般贷款",0,"2-关注","朱强","一般贷款","","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","",2025-03-21,"公司业务三部",,0E-20,"320017850902"
"2025031000000010","2017090400000003","上海理业供应链管理有限公司","普通流动资金贷款","表内",2025-03-12,2026-09-09,6.6,20000000,20000000,"保证","一般贷款",0,"1-正常","沈旭","一般贷款","","上海市青浦区","上海市青浦区","上海市青浦区","上海市青浦区","",2025-03-21,"公司业务一部",,0E-20,"200000565661"
"PJ20251210000011","2023121100000006","上海轻盛贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,80000000,80000000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310017841175"
"PJ20251226000005","2024041600000052","上海有维国际贸易有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017594062"
"PJ20251230000007","2024041600000052","上海有维国际贸易有限公司","银行承兑汇票","表外",2025-12-30,2026-06-30,100,75000000,75000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017594062"
"2025123100000042","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2025-12-31,2026-03-31,6.1,109636.4,67173.8,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-31,"公司业务三部",,42462.600000000000,"310012173747"
"2026011900000043","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-01-19,2026-05-19,6.1,233916.51,233916.51,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-19,"公司业务三部",,0E-20,"310012173747"
"PJ20251230000001","2021121200000002","上海诚沐贸易有限公司","银行承兑汇票","表外",2025-12-30,2026-06-30,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"供应链金融部",,0E-20,"310012485265"
"PJ20251126000012","2021121200000002","上海诚沐贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"供应链金融部",,0E-20,"310012485265"
"2022062400000511","2022030400000104","上海景龙物业服务有限公司","并购项目贷款","表内",2022-06-24,2026-06-04,7.8,190000000,185800000,"质押","一般贷款",0,"1-正常","秦婧婷","","","上海市闵行区","上海市闵行区","上海市闵行区","上海市闵行区","",2022-09-21,"公司业务三部",,4200000.000000000000,"310013182582"
"PJ20251226000011","2024041600000052","上海有维国际贸易有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017594062"
"PJ20251226000006","2024041600000052","上海有维国际贸易有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017594062"
"2024072900000015","2024071100000079","上海万锦置业发展有限公司","经营性物业贷款","表内",2024-07-29,2031-07-29,6.5,20000000,16800000,"保证,质押","一般贷款",0,"1-正常","王喆","一般贷款","","上海市普陀区","上海市普陀区","上海市普陀区","上海市普陀区","",2024-09-21,"公司业务四部",,3200000.000000000000,"310019953590"
"PJ20251210000019","2024070500000065","上海久住集装箱贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,10000000,10000000,"","票据",0,"1-正常","尹筱玲（客户经理）","","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",,"公司业务三部",,0E-20,"310019823712"
"PJ20251210000021","2024070500000065","上海久住集装箱贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,20000000,20000000,"","票据",0,"1-正常","尹筱玲（客户经理）","","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",,"公司业务三部",,0E-20,"310019823712"
"2025111300000039","2025062600000001","陕西旺泰供应链有限公司","反向保理","表内",2025-11-13,2026-11-03,6,228021.39,228021.39,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-03,"供应链金融部",,0E-20,"320022601222"
"2025112500000037","2025062600000001","陕西旺泰供应链有限公司","反向保理","表内",2025-11-25,2026-11-19,6,108693.27,108693.27,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-19,"供应链金融部",,0E-20,"320022601222"
"2025090200000034","2025071500000005","上海算术初子网络科技有限公司","普通流动资金贷款","表内",2025-09-02,2026-09-02,5,3400000,3400000,"","一般贷款",0,"1-正常","倪文蕾（客户经理）","一般贷款","","上海市奉贤区","上海市奉贤区","上海市奉贤区","上海市奉贤区","",2025-09-21,"公司业务二部",,0E-20,"310023323680"
"2025103000000048","2025101300000008","上海璞晶唯漫酒店管理有限公司","普通流动资金贷款","表内",2025-10-30,2028-10-30,5.9,4500000,4500000,"保证","一般贷款",0,"1-正常","周翔","瑞e惠-吉泰","吉泰酒店集团有限公司","上海市黄浦区","上海市黄浦区","上海市黄浦区","上海市黄浦区","",2025-12-21,"供应链金融部",,0E-20,"310023503238"
"PJ20251226000016","2025122400000008","上海环盛柏新材料有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,50000000,50000000,"","票据",0,"1-正常","吴一彬","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310023860518"
"2026022500000041","2026012900000001","南昌娜瑞贸易有限公司","反向保理","表内",2026-02-25,2026-06-24,5.5,5000000,5000000,"","贸易融资",0,"1-正常","朱强","线上供应链-瑞e保","江西联创光电科技股份有限公司","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","",2026-06-24,"公司业务三部",,0E-20,"320023999952"
"2025092200000033","2025071500000005","上海算术初子网络科技有限公司","普通流动资金贷款","表内",2025-09-23,2026-09-23,5,1600000,1600000,"","一般贷款",0,"1-正常","倪文蕾（客户经理）","一般贷款","","上海市奉贤区","上海市奉贤区","上海市奉贤区","上海市奉贤区","",2025-12-21,"公司业务二部",,0E-20,"310023323680"
"2025043000000010","2020070100000159","上海筷送信息科技有限公司","普通流动资金贷款","表内",2025-04-30,2026-04-30,6.8,3000000,3000000,"","一般贷款",100,"3-次级","闻康","瑞诚贷-企业流动资金贷款-自主","","上海市闵行区","上海市闵行区","上海市闵行区","上海市闵行区","",2025-05-21,"市场营销三部",,0E-20,"310005859862"
"2025061300000023","2021111900000857","江苏博牛线缆有限公司","反向保理","表内",2025-06-13,2026-06-13,5,61407.11,61407.11,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","",2026-06-13,"公司业务三部",,0E-20,"320012404400"
"2025071000000023","2023022400000003","无锡市润民禾塑业有限公司","反向保理","表内",2025-07-10,2026-07-10,5,248529.96,248529.96,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-07-10,"公司业务三部",,0E-20,"320015343522"
"2024030400000001","2023113000000001","启东吉航酒店有限公司","普通流动资金贷款","表内",2024-03-04,2029-03-04,10.97,1000000,738579.36,"保证","一般贷款",0,"1-正常","周翔","瑞e惠-亚朵","上海亚朵商业管理（集团）有限公司","江苏省南通市启东市","江苏省南通市启东市","江苏省南通市启东市","江苏省南通市启东市","",2024-04-09,"供应链金融部",,261420.640000000000,"320018330485"
"PJ20251223000003","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20251223000002","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"2025111800000048","2023092000000006","邯郸市泷柯贸易有限公司","反向保理","表内",2025-11-18,2026-11-13,6,198325.99,198325.99,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","河北省邯郸市复兴区","河北省邯郸市复兴区","河北省邯郸市复兴区","河北省邯郸市复兴区","",2026-11-13,"供应链金融部",,0E-20,"320016890309"
"PJ20251223000012","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"2025120400000045","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2025-12-04,2026-04-03,6.1,170341.41,143273.23,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-04-03,"公司业务三部",,27068.180000000000,"310009309813"
"2026010900000053","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-01-09,2026-04-09,6.1,94427.6,10162.3,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-04-09,"公司业务三部",,84265.300000000000,"310012173747"
"2026010600000043","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-01-06,2026-05-06,6.1,558278.26,116984.33,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-06,"公司业务三部",,441293.930000000000,"310012173747"
"2026010900000051","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2026-01-09,2027-01-04,6,109846.1,109846.1,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2027-01-04,"供应链金融部",,0E-20,"200001812866"
"2025110600000039","2019050700000067","华兴创控股有限公司","普通流动资金贷款","表内",2025-11-11,2026-11-11,3.1,237500000,234500000,"","一般贷款",0,"2-关注","沈旭","一般贷款","","上海市浦东新区","","","香港特别行政区","",2025-12-21,"公司业务一部",,3000000.000000000000,"200002463184"
"2025111300000045","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2025-11-13,2026-03-13,6.1,696358.3,582546.99,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-13,"公司业务三部",,113811.310000000000,"310009309813"
"PJ20251224000018","2025051500000007","上海汇壹兴国际贸易有限公司","银行承兑汇票","表外",2025-12-24,2026-06-24,100,50000000,50000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310022561634"
"2025012700000002","2017090400000003","上海理业供应链管理有限公司","普通流动资金贷款","表内",2025-02-05,2026-08-02,6.6,39890000,39890000,"保证","一般贷款",0,"1-正常","沈旭","一般贷款","","上海市青浦区","上海市青浦区","上海市青浦区","上海市青浦区","",2025-03-21,"公司业务一部",,0E-20,"200000565661"
