"借据流水号","客户编号","客户名称","业务品种","是否表外","起始日期","到期日期","年利率","放款金额","借据余额","附加担保方式","业务品种大类","逾期天数","五级分类","经办人","业务品种细分","核心企业名称","组织机构证注册地","营业执照证注册地","统一社会信息证注册地","注册地址","利率调整周期","下一结息日","所属部门HR","终结日期","还款金额","ECIF客户号"
"2026043000000004","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-04-30,2026-07-29,6.1,187992,187992,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-07-29,"公司业务三部",,0E-20,"310009309813"
"2026032300000214","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-03-23,2026-06-21,6.1,90502.4,52384.9,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-21,"公司业务三部",,38117.500000000000,"310009309813"
"2025052900000034","2023042600000006","银江技术股份有限公司","普通流动资金贷款","表内",2025-05-29,2026-05-29,5.5,23000000,20000000,"质押","一般贷款",0,"2-关注","吴一彬","一般贷款","","浙江省杭州市富阳区","浙江省杭州市富阳区","浙江省杭州市富阳区","浙江省杭州市西湖区","",2025-06-21,"公司业务二部",,3000000.000000000000,"320015549120"
"PJ20231215001068","2023121100000006","上海轻盛贸易有限公司","银行承兑汇票","表外",2023-12-15,2024-06-15,100,50000,50000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",2024-06-17,0E-20,"310017841175"
"PJ20251126000007","2024011800000001","上海儒绅实业有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,30000000,30000000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310018519349"
"PJ20251226000004","2024041600000052","上海有维国际贸易有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017594062"
"PJ20251226000003","2024041600000052","上海有维国际贸易有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017594062"
"2025080400000052","2024122900000005","上海艾能电力工程有限公司","普通流动资金贷款","表内",2025-08-04,2026-08-04,5,8000000,8000000,"","一般贷款",0,"1-正常","李檩","一般贷款","","上海市黄浦区","上海市黄浦区","上海市黄浦区","上海市黄浦区","",2025-09-21,"市场营销三部",,0E-20,"310021198802"
"PJ20251211000004","2024123100000011","上海金川有色金属有限公司","银行承兑汇票","表外",2025-12-11,2026-06-11,100,50000000,50000000,"","票据",0,"1-正常","程丽","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310019758118"
"2025112000000034","2025051900000014","上海赛合贸易有限公司","反向保理","表内",2025-11-20,2026-05-19,6.5,10000000,10000000,"","贸易融资",0,"1-正常","陈磊","线上供应链-瑞e保","上海卓钢链电子商务有限公司","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市青浦区","",2026-05-19,"市场营销三部",,0E-20,"310022613924"
"2026042700000007","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-04-27,2026-07-26,6.1,19987.4,19987.4,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-07-26,"公司业务三部",,0E-20,"310012173747"
"2026042700000009","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-04-27,2026-08-25,6.1,34562.56,34562.56,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-08-25,"公司业务三部",,0E-20,"310012173747"
"2026042200000001","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-04-22,2026-08-20,6.1,173556.24,173556.24,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-08-20,"公司业务三部",,0E-20,"310012173747"
"2026032300000220","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-03-23,2026-06-21,6.1,50047.2,50047.2,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-21,"公司业务三部",,0E-20,"310012173747"
"2025061300000021","2021111200000102","上海天留电缆材料有限公司","反向保理","表内",2025-06-13,2026-06-13,5,383226.75,383226.75,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","上海市松江区","上海市松江区","上海市松江区","上海市松江区","",2026-06-13,"公司业务三部",,0E-20,"310012352231"
"PJ20251126000013","2021121200000002","上海诚沐贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"供应链金融部",,0E-20,"310012485265"
"2026042800000001","2021051800000609","上海泽图供应链管理有限公司","普通流动资金贷款","表内",2026-04-28,2026-07-27,6.1,1601744,1462224,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-07-27,"公司业务三部",,139520.000000000000,"310009168732"
"2026013000000037","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-01-30,2026-05-30,6.1,989258.18,586232.98,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-30,"公司业务三部",,403025.200000000000,"310009309813"
"2025061200000040","2021110600000921","无锡市申涛电缆有限公司","反向保理","表内",2025-06-12,2026-06-12,5,116653.18,116653.18,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-06-12,"公司业务三部",,0E-20,"320012293542"
"PJ20251229000005","2025122400000008","上海环盛柏新材料有限公司","银行承兑汇票","表外",2025-12-29,2026-06-29,100,19500000,19500000,"","票据",0,"1-正常","吴一彬","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310023860518"
"2026012600000038","2026010700000005","南昌芳明夏科技有限公司","反向保理","表内",2026-01-26,2027-01-26,5.5,10000000,10000000,"","贸易融资",0,"1-正常","朱强","线上供应链-瑞e保","江西联创光电科技股份有限公司","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","",2027-01-26,"公司业务三部",,0E-20,"320023942052"
"2026012200000041","2026010700000009","江西文冉科技有限公司","反向保理","表内",2026-01-22,2027-01-22,5.5,10000000,10000000,"","贸易融资",0,"1-正常","朱强","线上供应链-瑞e保","江西联创光电科技股份有限公司","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","",2027-01-22,"公司业务三部",,0E-20,"320023917236"
"2026041400000004","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-04-14,2026-08-12,6.1,76103.3,76103.3,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-08-12,"公司业务三部",,0E-20,"310009309813"
"2026032300000215","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-03-23,2026-06-21,6.1,539206.6,457619.35,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-21,"公司业务三部",,81587.250000000000,"310009309813"
"2026031000000216","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-03-10,2026-07-08,6.1,29928.19,29928.19,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-07-08,"公司业务三部",,0E-20,"310009309813"
"PJ20251224000013","2022060700000035","上海龙兮国际贸易有限公司","银行承兑汇票","表外",2025-12-24,2026-06-24,100,30000000,30000000,"","票据",0,"1-正常","朱强","","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",,"公司业务三部",,0E-20,"310013856012"
"PJ20251224000011","2022060700000035","上海龙兮国际贸易有限公司","银行承兑汇票","表外",2025-12-24,2026-06-24,100,30000000,30000000,"","票据",0,"1-正常","朱强","","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",,"公司业务三部",,0E-20,"310013856012"
"PJ20251215000004","2023120500000002","上海和峻国际贸易有限公司","银行承兑汇票","表外",2025-12-15,2026-06-15,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310017665077"
"2026022500000045","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-02-25,2026-05-26,6.1,36784.8,36784.8,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-26,"公司业务三部",,0E-20,"310012173747"
"2026042100000006","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-04-21,2026-08-19,6.1,104433.92,104433.92,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-08-19,"公司业务三部",,0E-20,"310012173747"
"2026020600000044","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-02-06,2026-06-06,6.1,78794.91,78794.91,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-06,"公司业务三部",,0E-20,"310012173747"
"2025051600000027","2025050900000007","上海品宅装饰科技有限公司","普通流动资金贷款","表内",2025-05-16,2026-05-16,6.5,2500000,2500000,"保证","一般贷款",0,"1-正常","李檩","瑞诚贷-企业流动资金贷款-自主","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",2025-05-21,"市场营销三部",,0E-20,"310022439853"
"2026020600000041","2026020300000003","江苏福必斯科技有限公司","反向保理","表内",2026-02-06,2027-02-04,3.95,10000000,10000000,"","贸易融资",0,"1-正常","周鑫（客户经理）","线上供应链-瑞e保","上海中振交通装备有限公司","江苏省苏州市张家港市","江苏省苏州市张家港市","江苏省苏州市张家港市","江苏省苏州市张家港市","",2027-02-04,"公司业务一部",,0E-20,"320023994249"
"2026011900000037","2021111900000854","扬州腾飞电缆电器材料有限公司","反向保理","表内",2026-01-19,2027-01-19,5,1221319.68,1221319.68,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","",2027-01-19,"公司业务三部",,0E-20,"320007968853"
"2026012100000037","2023030100000002","杭州科利化工股份有限公司","反向保理","表内",2026-01-21,2027-01-21,5,218844.2,218844.2,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","浙江省杭州市钱塘区","浙江省杭州市钱塘区","浙江省杭州市钱塘区","浙江省杭州市钱塘区","",2027-01-21,"公司业务三部",,0E-20,"320015553254"
"2026031200000213","2023092500000004","上海新长宁（集团）有限公司","普通流动资金贷款","表内",2026-03-13,2027-03-13,2.3,50000000,50000000,"","一般贷款",0,"1-正常","胡迪","一般贷款","","上海市长宁区","上海市长宁区","上海市长宁区","上海市长宁区","",2026-03-21,"市场营销一部",,0E-20,"310017301636"
"2025121900000047","2024112500000007","苏州灿辉物流供应链有限公司","普通流动资金贷款","表内",2025-12-19,2026-12-19,5.6,2000000,2000000,"质押","一般贷款",0,"1-正常","周翔","瑞e惠-商银微芯(线下)","京东物流供应链有限公司","江苏省苏州市昆山市","江苏省苏州市昆山市","江苏省苏州市昆山市","江苏省苏州市昆山市","",2026-01-21,"供应链金融部",,0E-20,"320020766655"
"124221801924804471902320","2025070400000009","宁波润晨物流有限公司","普通流动资金贷款","表内",2025-09-01,2026-09-01,5.6,2000000,1500000,"质押","一般贷款",0,"1-正常","胡全兴","脱核-顺丰","顺丰控股股份有限公司","浙江省宁波市江北区","浙江省宁波市江北区","浙江省宁波市江北区","浙江省宁波市江北区","",2025-09-20,"供应链金融部",,500000.000000000000,"320023109487"
"2026011600000052","2026010700000001","江西航帆智能材料有限公司","反向保理","表内",2026-01-16,2027-01-16,5.5,10000000,10000000,"","贸易融资",0,"1-正常","朱强","线上供应链-瑞e保","江西联创光电科技股份有限公司","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","",2027-01-16,"公司业务三部",,0E-20,"320023902950"
"1568365172287613186533","2024020500000001","深圳华轩里酒店有限公司","普通流动资金贷款","表内",2024-02-07,2029-02-07,8.5,8300000,5602388.06,"","一般贷款",0,"1-正常","周翔","瑞e惠-华住","汉庭星空（上海）酒店管理有限公司","广东省深圳市南山区","广东省深圳市南山区","广东省深圳市南山区","广东省深圳市南山区","",2024-03-20,"供应链金融部",,2697611.940000000000,"320018587240"
"2026020900000039","2024102900000141","上海欣浩昌环保科技有限公司","普通流动资金贷款","表内",2026-02-09,2026-05-10,6.1,378423,7186.75,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-10,"公司业务三部",,371236.250000000000,"310020969454"
"PJ20251210000017","2025012100000009","上海胜集贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310021418945"
"PJ20251225000008","2025032600000008","上海得焱供应链管理有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,70000000,70000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",,"公司业务一部",,0E-20,"310022221505"
"PJ20251225000012","2025053000000001","上海晷宏实业有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,4950000,4950000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310022562108"
"2026011500000037","2025101100000011","张家港华仁再生资源有限公司","反向保理","表内",2026-01-15,2027-01-14,3.95,10000000,10000000,"","贸易融资",0,"1-正常","周鑫（客户经理）","线上供应链-瑞e保","上海中振交通装备有限公司","江苏省苏州市张家港市","江苏省苏州市张家港市","江苏省苏州市张家港市","江苏省苏州市张家港市","",2027-01-14,"公司业务一部",,0E-20,"320023899437"
"PJ20251126000006","2025012100000009","上海胜集贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,40000000,40000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310021418945"
"PJ20251224000017","2025051500000007","上海汇壹兴国际贸易有限公司","银行承兑汇票","表外",2025-12-24,2026-06-24,100,50000000,50000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310022561634"
"2025041400000022","2017090400000003","上海理业供应链管理有限公司","普通流动资金贷款","表内",2025-04-14,2026-10-13,6.6,29100000,29100000,"保证","一般贷款",0,"1-正常","张天竹（客户经理）","一般贷款","","上海市青浦区","上海市青浦区","上海市青浦区","上海市青浦区","",2025-06-21,"公司业务一部",,0E-20,"200000565661"
"2025050900000036","2021110800000803","溧阳市天盛绝缘材料有限公司","反向保理","表内",2025-05-09,2026-05-09,5,653675.15,653675.15,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省常州市溧阳市","江苏省常州市溧阳市","江苏省常州市溧阳市","江苏省常州市溧阳市","",2026-05-09,"公司业务三部",,0E-20,"320012349441"
"PJ20251230000005","2021121200000002","上海诚沐贸易有限公司","银行承兑汇票","表外",2025-12-30,2026-06-30,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"供应链金融部",,0E-20,"310012485265"
"PJ20251230000002","2021121200000002","上海诚沐贸易有限公司","银行承兑汇票","表外",2025-12-30,2026-06-30,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"供应链金融部",,0E-20,"310012485265"
"PJ20251230000003","2021121200000002","上海诚沐贸易有限公司","银行承兑汇票","表外",2025-12-30,2026-06-30,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"供应链金融部",,0E-20,"310012485265"
"2026011600000046","2026010700000003","南昌携鸿贸易有限公司","反向保理","表内",2026-01-16,2027-01-16,5.5,10000000,10000000,"","贸易融资",0,"1-正常","朱强","线上供应链-瑞e保","江西联创光电科技股份有限公司","江西省南昌市南昌县","江西省南昌市南昌县","江西省南昌市南昌县","江西省南昌市南昌县","",2027-01-16,"公司业务三部",,0E-20,"320023916810"
"2025071000000042","2021111900000854","扬州腾飞电缆电器材料有限公司","反向保理","表内",2025-07-10,2026-07-10,5,1387662.05,1387662.05,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","",2026-07-10,"公司业务三部",,0E-20,"320007968853"
"2025062600000019","2023030100000002","杭州科利化工股份有限公司","反向保理","表内",2025-06-26,2026-06-26,5,318238.9,318238.9,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","浙江省杭州市钱塘区","浙江省杭州市钱塘区","浙江省杭州市钱塘区","浙江省杭州市钱塘区","",2026-06-26,"公司业务三部",,0E-20,"320015553254"
"PJ20251226000002","2024041600000052","上海有维国际贸易有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017594062"
"2026042800000004","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-04-28,2026-08-26,6.1,118761.84,118761.84,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-08-26,"公司业务三部",,0E-20,"310012173747"
"2026030400000057","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-03-04,2026-06-02,6.1,94292,94292,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-02,"公司业务三部",,0E-20,"310012173747"
"2025071000000028","2021110800000803","溧阳市天盛绝缘材料有限公司","反向保理","表内",2025-07-10,2026-07-10,5,291127.68,291127.68,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省常州市溧阳市","江苏省常州市溧阳市","江苏省常州市溧阳市","江苏省常州市溧阳市","",2026-07-10,"公司业务三部",,0E-20,"320012349441"
"2025031000000010","2017090400000003","上海理业供应链管理有限公司","普通流动资金贷款","表内",2025-03-12,2026-09-09,6.6,20000000,20000000,"保证","一般贷款",0,"1-正常","张天竹（客户经理）","一般贷款","","上海市青浦区","上海市青浦区","上海市青浦区","上海市青浦区","",2025-03-21,"公司业务一部",,0E-20,"200000565661"
"2025051900000033","2025011000000033","宜兴市恒大电工材料有限公司","反向保理","表内",2025-05-19,2026-05-19,5,3282826.16,3282826.16,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-05-19,"公司业务三部",,0E-20,"320022279860"
"2025072200000036","2025061800000008","上海星岸电工材料有限公司","普通流动资金贷款","表内",2025-07-22,2026-07-22,5.3,2000000,2000000,"","一般贷款",0,"1-正常","李檩","瑞诚贷-企业流动资金贷款-自主","","上海市青浦区","上海市青浦区","上海市青浦区","上海市青浦区","",2025-08-21,"市场营销三部",,0E-20,"310022977484"
"PJ20251229000006","2025122400000008","上海环盛柏新材料有限公司","银行承兑汇票","表外",2025-12-29,2026-06-29,100,16000000,16000000,"","票据",0,"1-正常","吴一彬","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310023860518"
"PJ20251222000008","2025051500000007","上海汇壹兴国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,50000000,50000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310022561634"
"PJ20251210000002","2025072400000015","复长（上海）贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务二部",,0E-20,"310022973348"
"2026011300000044","2022101700000003","江西达一特贸易有限公司","反向保理","表内",2026-01-13,2027-01-13,5.5,10000000,10000000,"","贸易融资",0,"1-正常","朱强","线上供应链-瑞e保","江西联创光电科技股份有限公司","江西省南昌市青山湖区","江西省南昌市青山湖区","江西省南昌市青山湖区","江西省南昌市青山湖区","",2027-01-13,"公司业务三部",,0E-20,"320014570626"
"PJ20251127000006","2024041600000049","上海越风贸易有限公司","银行承兑汇票","表外",2025-11-27,2026-05-27,100,50000000,50000000,"","票据",0,"1-正常","尹筱玲（客户经理）","","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",,"公司业务三部",,0E-20,"310019183442"
"PJ20251229000004","2025122400000008","上海环盛柏新材料有限公司","银行承兑汇票","表外",2025-12-29,2026-06-29,100,9500000,9500000,"","票据",0,"1-正常","吴一彬","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310023860518"
"2025060600000019","2021111900000854","扬州腾飞电缆电器材料有限公司","反向保理","表内",2025-06-06,2026-06-06,5,736067.26,736067.26,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","",2026-06-06,"公司业务三部",,0E-20,"320007968853"
"PJ20251215000001","2023032100000002","上海星励贸易有限公司","银行承兑汇票","表外",2025-12-15,2026-06-15,100,100000000,100000000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310014623981"
"2025071000000032","2023062600000005","湖北精益高精铜板带有限公司","反向保理","表内",2025-07-10,2026-07-10,5,2077117.08,2077117.08,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","湖北省十堰市张湾区","湖北省十堰市张湾区","湖北省十堰市张湾区","湖北省十堰市张湾区","",2026-07-10,"公司业务三部",,0E-20,"320016092487"
"PJ20251222000009","2025051500000007","上海汇壹兴国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,50000000,50000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310022561634"
"2025011000000022","2017090400000003","上海理业供应链管理有限公司","普通流动资金贷款","表内",2025-01-10,2026-07-07,6.6,31470000,31470000,"保证","一般贷款",0,"1-正常","张天竹（客户经理）","一般贷款","","上海市青浦区","上海市青浦区","上海市青浦区","上海市青浦区","",2025-03-21,"公司业务一部",,31470000.000000000000,"200000565661"
"2025080100000045","2024072400000085","徐州利峰泰建材贸易有限公司","反向保理","表内",2025-08-01,2026-08-01,5.6,3649568.87,3649568.87,"","贸易融资",0,"1-正常","周翔","线上供应链-瑞e保","江苏中大杆塔科技发展有限公司","江苏省徐州市邳州市","江苏省徐州市邳州市","江苏省徐州市邳州市","江苏省徐州市邳州市","",2026-08-01,"供应链金融部",,0E-20,"320020099293"
"2025030700000003","2025012200000004","上海晟隆浦华大酒店有限公司","普通流动资金贷款","表内",2025-03-07,2028-01-20,4.8,460000,460000,"保证","一般贷款",0,"1-正常","李檩","一般贷款","","上海市虹口区","上海市虹口区","上海市虹口区","上海市虹口区","",2025-03-21,"市场营销三部",,0E-20,"310021394443"
"2026042900000002","2025112100000006","上海钢屹国际贸易有限公司","普通流动资金贷款","表内",2026-04-29,2026-07-28,6.1,414648,414648,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-07-28,"公司业务三部",,0E-20,"310023814247"
"PJ20251222000018","2021052000000605","上海其尼国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"供应链金融部",,0E-20,"310008883542"
"2026033000000083","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-03-30,2026-07-28,6.1,86348.83,31782.11,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-07-28,"公司业务三部",,54566.720000000000,"310009309813"
"2026042400000007","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-04-24,2026-08-22,6.1,125818.08,125818.08,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-08-22,"公司业务三部",,0E-20,"310009309813"
"2025012200000007","2023112300000008","无锡红豆居家服饰有限公司","普通流动资金贷款","表内",2025-01-22,2027-01-22,6.5,4250000,4250000,"","一般贷款",0,"2-关注","朱强","一般贷款","","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","",2025-03-21,"公司业务三部",,0E-20,"320017850902"
